pillar,period,pain_point,count
makeup,2021-06-14,Availability,0
makeup,2021-06-14,Sustainability,5
makeup,2021-06-14,Compatibility,10
makeup,2021-06-21,Price,1
makeup,2021-06-21,Packaging,2
makeup,2021-06-21,Quality,14
makeup,2021-06-21,Availability,1
makeup,2021-06-21,Sustainability,2
makeup,2021-06-21,Compatibility,22
makeup,2021-06-28,Price,1
makeup,2021-06-28,Packaging,2
makeup,2021-06-28,Quality,15
makeup,2021-06-28,Availability,0
makeup,2021-06-28,Sustainability,1
makeup,2021-06-28,Compatibility,26
makeup,2021-07-05,Price,5
makeup,2021-07-05,Packaging,2
makeup,2021-07-05,Quality,10
makeup,2021-07-05,Availability,1
makeup,2021-07-05,Sustainability,1
makeup,2021-07-05,Compatibility,16
makeup,2021-07-12,Price,1
makeup,2021-07-12,Packaging,0
makeup,2021-07-12,Quality,9
makeup,2021-07-12,Availability,0
makeup,2021-07-12,Sustainability,4
makeup,2021-07-12,Compatibility,26
makeup,2021-07-19,Price,1
makeup,2021-07-19,Packaging,1
makeup,2021-07-19,Quality,6
makeup,2021-07-19,Availability,0
makeup,2021-07-19,Sustainability,1
makeup,2021-07-19,Compatibility,27
makeup,2021-07-26,Price,3
makeup,2021-07-26,Packaging,1
makeup,2021-07-26,Quality,9
makeup,2021-07-26,Availability,0
makeup,2021-07-26,Sustainability,4
makeup,2021-07-26,Compatibility,22
makeup,2021-08-02,Price,3
makeup,2021-08-02,Packaging,4
makeup,2021-08-02,Quality,13
makeup,2021-08-02,Availability,1
makeup,2021-08-02,Sustainability,0
makeup,2021-08-02,Compatibility,21
makeup,2021-08-09,Price,4
makeup,2021-08-09,Packaging,3
makeup,2021-08-09,Quality,12
makeup,2021-08-09,Availability,1
makeup,2021-08-09,Sustainability,5
makeup,2021-08-09,Compatibility,18
makeup,2021-08-16,Price,0
makeup,2021-08-16,Packaging,1
makeup,2021-08-16,Quality,11
makeup,2021-08-16,Availability,0
makeup,2021-08-16,Sustainability,7
makeup,2021-08-16,Compatibility,23
makeup,2021-08-23,Price,1
makeup,2021-08-23,Packaging,3
makeup,2021-08-23,Quality,9
makeup,2021-08-23,Availability,0
makeup,2021-08-23,Sustainability,0
makeup,2021-08-23,Compatibility,28
makeup,2021-08-30,Price,2
makeup,2021-08-30,Packaging,1
makeup,2021-08-30,Quality,8
makeup,2021-08-30,Availability,0
makeup,2021-08-30,Sustainability,6
makeup,2021-08-30,Compatibility,23
makeup,2021-09-06,Price,3
makeup,2021-09-06,Packaging,1
makeup,2021-09-06,Quality,15
makeup,2021-09-06,Availability,0
makeup,2021-09-06,Sustainability,3
makeup,2021-09-06,Compatibility,23
makeup,2021-09-13,Price,1
makeup,2021-09-13,Packaging,6
makeup,2021-09-13,Quality,23
makeup,2021-09-13,Availability,0
makeup,2021-09-13,Sustainability,4
makeup,2021-09-13,Compatibility,30
makeup,2021-09-20,Price,6
makeup,2021-09-20,Packaging,3
makeup,2021-09-20,Quality,24
makeup,2021-09-20,Availability,0
makeup,2021-09-20,Sustainability,3
makeup,2021-09-20,Compatibility,30
makeup,2021-09-27,Price,2
makeup,2021-09-27,Packaging,3
makeup,2021-09-27,Quality,12
makeup,2021-09-27,Availability,0
makeup,2021-09-27,Sustainability,1
makeup,2021-09-27,Compatibility,30
makeup,2021-10-04,Price,1
makeup,2021-10-04,Packaging,1
makeup,2021-10-04,Quality,15
makeup,2021-10-04,Availability,0
makeup,2021-10-04,Sustainability,4
makeup,2021-10-04,Compatibility,17
makeup,2021-10-11,Price,5
makeup,2021-10-11,Packaging,1
makeup,2021-10-11,Quality,10
makeup,2021-10-11,Availability,0
makeup,2021-10-11,Sustainability,12
makeup,2021-10-11,Compatibility,18
makeup,2021-10-18,Price,3
makeup,2021-10-18,Packaging,4
makeup,2021-10-18,Quality,12
makeup,2021-10-18,Availability,1
makeup,2021-10-18,Sustainability,7
makeup,2021-10-18,Compatibility,24
makeup,2021-10-25,Price,0
makeup,2021-10-25,Packaging,3
makeup,2021-10-25,Quality,0
makeup,2021-10-25,Availability,0
makeup,2021-10-25,Sustainability,3
makeup,2021-10-25,Compatibility,14
makeup,2021-11-01,Price,1
makeup,2021-11-01,Packaging,4
makeup,2021-11-01,Quality,14
makeup,2021-11-01,Availability,1
makeup,2021-11-01,Sustainability,5
makeup,2021-11-01,Compatibility,28
makeup,2021-11-08,Price,0
makeup,2021-11-08,Packaging,2
makeup,2021-11-08,Quality,7
makeup,2021-11-08,Availability,2
makeup,2021-11-08,Sustainability,1
makeup,2021-11-08,Compatibility,18
makeup,2021-11-15,Price,1
makeup,2021-11-15,Packaging,1
makeup,2021-11-15,Quality,6
makeup,2021-11-15,Availability,0
makeup,2021-11-15,Sustainability,2
makeup,2021-11-15,Compatibility,12
makeup,2021-11-22,Price,7
makeup,2021-11-22,Packaging,1
makeup,2021-11-22,Quality,16
makeup,2021-11-22,Availability,0
makeup,2021-11-22,Sustainability,3
makeup,2021-11-22,Compatibility,14
makeup,2021-11-29,Price,3
makeup,2021-11-29,Packaging,0
makeup,2021-11-29,Quality,16
makeup,2021-11-29,Availability,0
makeup,2021-11-29,Sustainability,0
makeup,2021-11-29,Compatibility,16
makeup,2021-12-06,Price,1
makeup,2021-12-06,Packaging,1
makeup,2021-12-06,Quality,7
makeup,2021-12-06,Availability,0
makeup,2021-12-06,Sustainability,2
makeup,2021-12-06,Compatibility,31
makeup,2021-12-13,Price,0
makeup,2021-12-13,Packaging,0
makeup,2021-12-13,Quality,12
makeup,2021-12-13,Availability,0
makeup,2021-12-13,Sustainability,5
makeup,2021-12-13,Compatibility,19
makeup,2021-12-20,Price,1
makeup,2021-12-20,Packaging,0
makeup,2021-12-20,Quality,4
makeup,2021-12-20,Availability,0
makeup,2021-12-20,Sustainability,1
makeup,2021-12-20,Compatibility,16
makeup,2021-12-27,Price,1
makeup,2021-12-27,Packaging,1
makeup,2021-12-27,Quality,8
makeup,2021-12-27,Availability,0
makeup,2021-12-27,Sustainability,1
makeup,2021-12-27,Compatibility,15
makeup,2022-01-03,Price,1
makeup,2022-01-03,Packaging,5
makeup,2022-01-03,Quality,6
makeup,2022-01-03,Availability,0
makeup,2022-01-03,Sustainability,3
makeup,2022-01-03,Compatibility,16
makeup,2022-01-10,Price,0
makeup,2022-01-10,Packaging,2
makeup,2022-01-10,Quality,2
makeup,2022-01-10,Availability,0
makeup,2022-01-10,Sustainability,3
makeup,2022-01-10,Compatibility,11
makeup,2022-01-17,Price,5
makeup,2022-01-17,Packaging,4
makeup,2022-01-17,Quality,19
makeup,2022-01-17,Availability,0
makeup,2022-01-17,Sustainability,3
makeup,2022-01-17,Compatibility,28
makeup,2022-01-24,Price,4
makeup,2022-01-24,Packaging,2
makeup,2022-01-24,Quality,20
makeup,2022-01-24,Availability,0
makeup,2022-01-24,Sustainability,6
makeup,2022-01-24,Compatibility,25
makeup,2022-01-31,Price,0
makeup,2022-01-31,Packaging,2
makeup,2022-01-31,Quality,5
makeup,2022-01-31,Availability,1
makeup,2022-01-31,Sustainability,2
makeup,2022-01-31,Compatibility,21
makeup,2022-02-07,Price,2
makeup,2022-02-07,Packaging,2
makeup,2022-02-07,Quality,13
makeup,2022-02-07,Availability,0
makeup,2022-02-07,Sustainability,0
makeup,2022-02-07,Compatibility,16
makeup,2022-02-14,Price,1
makeup,2022-02-14,Packaging,0
makeup,2022-02-14,Quality,6
makeup,2022-02-14,Availability,0
makeup,2022-02-14,Sustainability,1
makeup,2022-02-14,Compatibility,13
makeup,2022-02-21,Price,0
makeup,2022-02-21,Packaging,3
makeup,2022-02-21,Quality,12
makeup,2022-02-21,Availability,0
makeup,2022-02-21,Sustainability,6
makeup,2022-02-21,Compatibility,9
makeup,2022-02-28,Price,1
makeup,2022-02-28,Packaging,2
makeup,2022-02-28,Quality,11
makeup,2022-02-28,Availability,0
makeup,2022-02-28,Sustainability,1
makeup,2022-02-28,Compatibility,21
makeup,2022-03-07,Price,2
makeup,2022-03-07,Packaging,0
makeup,2022-03-07,Quality,9
makeup,2022-03-07,Availability,1
makeup,2022-03-07,Sustainability,2
makeup,2022-03-07,Compatibility,22
makeup,2022-03-14,Price,0
makeup,2022-03-14,Packaging,1
makeup,2022-03-14,Quality,8
makeup,2022-03-14,Availability,1
makeup,2022-03-14,Sustainability,0
makeup,2022-03-14,Compatibility,15
makeup,2022-03-21,Price,3
makeup,2022-03-21,Packaging,1
makeup,2022-03-21,Quality,18
makeup,2022-03-21,Availability,0
makeup,2022-03-21,Sustainability,6
makeup,2022-03-21,Compatibility,15
makeup,2022-03-28,Price,0
makeup,2022-03-28,Packaging,0
makeup,2022-03-28,Quality,13
makeup,2022-03-28,Availability,0
makeup,2022-03-28,Sustainability,3
makeup,2022-03-28,Compatibility,24
makeup,2022-04-04,Price,0
makeup,2022-04-04,Packaging,2
makeup,2022-04-04,Quality,13
makeup,2022-04-04,Availability,0
makeup,2022-04-04,Sustainability,2
makeup,2022-04-04,Compatibility,17
makeup,2022-04-11,Price,0
makeup,2022-04-11,Packaging,5
makeup,2022-04-11,Quality,9
makeup,2022-04-11,Availability,0
makeup,2022-04-11,Sustainability,3
makeup,2022-04-11,Compatibility,16
makeup,2022-04-18,Price,1
makeup,2022-04-18,Packaging,2
makeup,2022-04-18,Quality,3
makeup,2022-04-18,Availability,0
makeup,2022-04-18,Sustainability,1
makeup,2022-04-18,Compatibility,18
makeup,2022-04-25,Price,1
makeup,2022-04-25,Packaging,1
makeup,2022-04-25,Quality,8
makeup,2022-04-25,Availability,0
makeup,2022-04-25,Sustainability,3
makeup,2022-04-25,Compatibility,23
makeup,2022-05-02,Price,1
makeup,2022-05-02,Packaging,0
makeup,2022-05-02,Quality,8
makeup,2022-05-02,Availability,0
makeup,2022-05-02,Sustainability,2
makeup,2022-05-02,Compatibility,14
makeup,2022-05-09,Price,1
makeup,2022-05-09,Packaging,1
makeup,2022-05-09,Quality,9
makeup,2022-05-09,Availability,0
makeup,2022-05-09,Sustainability,3
makeup,2022-05-09,Compatibility,9
makeup,2022-05-16,Price,0
makeup,2022-05-16,Packaging,0
makeup,2022-05-16,Quality,6
makeup,2022-05-16,Availability,0
makeup,2022-05-16,Sustainability,1
makeup,2022-05-16,Compatibility,11
makeup,2022-05-23,Price,3
makeup,2022-05-23,Packaging,0
makeup,2022-05-23,Quality,7
makeup,2022-05-23,Availability,0
makeup,2022-05-23,Sustainability,6
makeup,2022-05-23,Compatibility,16
makeup,2022-05-30,Price,1
makeup,2022-05-30,Packaging,0
makeup,2022-05-30,Quality,3
makeup,2022-05-30,Availability,0
makeup,2022-05-30,Sustainability,3
makeup,2022-05-30,Compatibility,12
makeup,2022-06-06,Price,1
makeup,2022-06-06,Packaging,2
makeup,2022-06-06,Quality,8
makeup,2022-06-06,Availability,1
makeup,2022-06-06,Sustainability,6
makeup,2022-06-06,Compatibility,15
makeup,2022-06-13,Price,1
makeup,2022-06-13,Packaging,0
makeup,2022-06-13,Quality,4
makeup,2022-06-13,Availability,0
makeup,2022-06-13,Sustainability,2
makeup,2022-06-13,Compatibility,13
makeup,2022-06-20,Price,1
makeup,2022-06-20,Packaging,0
makeup,2022-06-20,Quality,6
makeup,2022-06-20,Availability,0
makeup,2022-06-20,Sustainability,3
makeup,2022-06-20,Compatibility,10
makeup,2022-06-27,Price,0
makeup,2022-06-27,Packaging,2
makeup,2022-06-27,Quality,5
makeup,2022-06-27,Availability,0
makeup,2022-06-27,Sustainability,2
makeup,2022-06-27,Compatibility,8
makeup,2022-07-04,Price,0
makeup,2022-07-04,Packaging,2
makeup,2022-07-04,Quality,4
makeup,2022-07-04,Availability,0
makeup,2022-07-04,Sustainability,1
makeup,2022-07-04,Compatibility,13
makeup,2022-07-11,Price,0
makeup,2022-07-11,Packaging,1
makeup,2022-07-11,Quality,3
makeup,2022-07-11,Availability,0
makeup,2022-07-11,Sustainability,1
makeup,2022-07-11,Compatibility,12
makeup,2022-07-18,Price,0
makeup,2022-07-18,Packaging,1
makeup,2022-07-18,Quality,8
makeup,2022-07-18,Availability,0
makeup,2022-07-18,Sustainability,2
makeup,2022-07-18,Compatibility,17
makeup,2022-07-25,Price,4
makeup,2022-07-25,Packaging,0
makeup,2022-07-25,Quality,16
makeup,2022-07-25,Availability,1
makeup,2022-07-25,Sustainability,2
makeup,2022-07-25,Compatibility,14
makeup,2022-08-01,Price,2
makeup,2022-08-01,Packaging,3
makeup,2022-08-01,Quality,19
makeup,2022-08-01,Availability,0
makeup,2022-08-01,Sustainability,5
makeup,2022-08-01,Compatibility,22
makeup,2022-08-08,Price,0
makeup,2022-08-08,Packaging,5
makeup,2022-08-08,Quality,13
makeup,2022-08-08,Availability,0
makeup,2022-08-08,Sustainability,5
makeup,2022-08-08,Compatibility,16
makeup,2022-08-15,Price,1
makeup,2022-08-15,Packaging,0
makeup,2022-08-15,Quality,8
makeup,2022-08-15,Availability,0
makeup,2022-08-15,Sustainability,4
makeup,2022-08-15,Compatibility,18
makeup,2022-08-22,Price,2
makeup,2022-08-22,Packaging,0
makeup,2022-08-22,Quality,8
makeup,2022-08-22,Availability,0
makeup,2022-08-22,Sustainability,5
makeup,2022-08-22,Compatibility,15
makeup,2022-08-29,Price,5
makeup,2022-08-29,Packaging,1
makeup,2022-08-29,Quality,16
makeup,2022-08-29,Availability,0
makeup,2022-08-29,Sustainability,5
makeup,2022-08-29,Compatibility,16
makeup,2022-09-05,Price,1
makeup,2022-09-05,Packaging,1
makeup,2022-09-05,Quality,6
makeup,2022-09-05,Availability,0
makeup,2022-09-05,Sustainability,0
makeup,2022-09-05,Compatibility,11
makeup,2022-09-12,Price,3
makeup,2022-09-12,Packaging,1
makeup,2022-09-12,Quality,2
makeup,2022-09-12,Availability,0
makeup,2022-09-12,Sustainability,1
makeup,2022-09-12,Compatibility,21
makeup,2022-09-19,Price,0
makeup,2022-09-19,Packaging,0
makeup,2022-09-19,Quality,9
makeup,2022-09-19,Availability,0
makeup,2022-09-19,Sustainability,4
makeup,2022-09-19,Compatibility,20
makeup,2022-09-26,Price,3
makeup,2022-09-26,Packaging,1
makeup,2022-09-26,Quality,16
makeup,2022-09-26,Availability,2
makeup,2022-09-26,Sustainability,7
makeup,2022-09-26,Compatibility,37
makeup,2022-10-03,Price,3
makeup,2022-10-03,Packaging,3
makeup,2022-10-03,Quality,13
makeup,2022-10-03,Availability,2
makeup,2022-10-03,Sustainability,6
makeup,2022-10-03,Compatibility,18
makeup,2022-10-10,Price,2
makeup,2022-10-10,Packaging,2
makeup,2022-10-10,Quality,9
makeup,2022-10-10,Availability,0
makeup,2022-10-10,Sustainability,5
makeup,2022-10-10,Compatibility,25
makeup,2022-10-17,Price,2
makeup,2022-10-17,Packaging,3
makeup,2022-10-17,Quality,8
makeup,2022-10-17,Availability,0
makeup,2022-10-17,Sustainability,4
makeup,2022-10-17,Compatibility,21
makeup,2022-10-24,Price,1
makeup,2022-10-24,Packaging,3
makeup,2022-10-24,Quality,12
makeup,2022-10-24,Availability,0
makeup,2022-10-24,Sustainability,4
makeup,2022-10-24,Compatibility,28
makeup,2022-10-31,Price,0
makeup,2022-10-31,Packaging,0
makeup,2022-10-31,Quality,11
makeup,2022-10-31,Availability,1
makeup,2022-10-31,Sustainability,1
makeup,2022-10-31,Compatibility,20
makeup,2022-11-07,Price,0
makeup,2022-11-07,Packaging,2
makeup,2022-11-07,Quality,11
makeup,2022-11-07,Availability,1
makeup,2022-11-07,Sustainability,1
makeup,2022-11-07,Compatibility,16
makeup,2022-11-14,Price,0
makeup,2022-11-14,Packaging,0
makeup,2022-11-14,Quality,10
makeup,2022-11-14,Availability,0
makeup,2022-11-14,Sustainability,4
makeup,2022-11-14,Compatibility,12
makeup,2022-11-21,Price,3
makeup,2022-11-21,Packaging,2
makeup,2022-11-21,Quality,20
makeup,2022-11-21,Availability,2
makeup,2022-11-21,Sustainability,1
makeup,2022-11-21,Compatibility,17
makeup,2022-11-28,Price,3
makeup,2022-11-28,Packaging,7
makeup,2022-11-28,Quality,19
makeup,2022-11-28,Availability,0
makeup,2022-11-28,Sustainability,3
makeup,2022-11-28,Compatibility,21
makeup,2022-12-05,Price,1
makeup,2022-12-05,Packaging,3
makeup,2022-12-05,Quality,28
makeup,2022-12-05,Availability,0
makeup,2022-12-05,Sustainability,1
makeup,2022-12-05,Compatibility,35
makeup,2022-12-12,Price,2
makeup,2022-12-12,Packaging,0
makeup,2022-12-12,Quality,12
makeup,2022-12-12,Availability,0
makeup,2022-12-12,Sustainability,3
makeup,2022-12-12,Compatibility,20
makeup,2022-12-19,Price,0
makeup,2022-12-19,Packaging,1
makeup,2022-12-19,Quality,8
makeup,2022-12-19,Availability,0
makeup,2022-12-19,Sustainability,5
makeup,2022-12-19,Compatibility,20
makeup,2022-12-26,Price,2
makeup,2022-12-26,Packaging,0
makeup,2022-12-26,Quality,11
makeup,2022-12-26,Availability,1
makeup,2022-12-26,Sustainability,5
makeup,2022-12-26,Compatibility,16
makeup,2023-01-02,Price,1
makeup,2023-01-02,Packaging,1
makeup,2023-01-02,Quality,6
makeup,2023-01-02,Availability,1
makeup,2023-01-02,Sustainability,1
makeup,2023-01-02,Compatibility,23
makeup,2023-01-09,Price,2
makeup,2023-01-09,Packaging,1
makeup,2023-01-09,Quality,11
makeup,2023-01-09,Availability,0
makeup,2023-01-09,Sustainability,7
makeup,2023-01-09,Compatibility,19
makeup,2023-01-16,Price,1
makeup,2023-01-16,Packaging,1
makeup,2023-01-16,Quality,12
makeup,2023-01-16,Availability,0
makeup,2023-01-16,Sustainability,7
makeup,2023-01-16,Compatibility,19
makeup,2023-01-23,Price,0
makeup,2023-01-23,Packaging,1
makeup,2023-01-23,Quality,8
makeup,2023-01-23,Availability,0
makeup,2023-01-23,Sustainability,4
makeup,2023-01-23,Compatibility,25
makeup,2023-01-30,Price,2
makeup,2023-01-30,Packaging,1
makeup,2023-01-30,Quality,15
makeup,2023-01-30,Availability,0
makeup,2023-01-30,Sustainability,6
makeup,2023-01-30,Compatibility,27
makeup,2023-02-06,Price,0
makeup,2023-02-06,Packaging,2
makeup,2023-02-06,Quality,11
makeup,2023-02-06,Availability,0
makeup,2023-02-06,Sustainability,7
makeup,2023-02-06,Compatibility,32
makeup,2023-02-13,Price,1
makeup,2023-02-13,Packaging,1
makeup,2023-02-13,Quality,15
makeup,2023-02-13,Availability,0
makeup,2023-02-13,Sustainability,8
makeup,2023-02-13,Compatibility,36
makeup,2023-02-20,Price,2
makeup,2023-02-20,Packaging,3
makeup,2023-02-20,Quality,25
makeup,2023-02-20,Availability,1
makeup,2023-02-20,Sustainability,21
makeup,2023-02-20,Compatibility,43
makeup,2023-02-27,Price,4
makeup,2023-02-27,Packaging,1
makeup,2023-02-27,Quality,26
makeup,2023-02-27,Availability,2
makeup,2023-02-27,Sustainability,29
makeup,2023-02-27,Compatibility,59
makeup,2023-03-06,Price,3
makeup,2023-03-06,Packaging,4
makeup,2023-03-06,Quality,68
makeup,2023-03-06,Availability,1
makeup,2023-03-06,Sustainability,43
makeup,2023-03-06,Compatibility,80
makeup,2023-03-13,Price,2
makeup,2023-03-13,Packaging,2
makeup,2023-03-13,Quality,17
makeup,2023-03-13,Availability,0
makeup,2023-03-13,Sustainability,26
makeup,2023-03-13,Compatibility,30
makeup,2023-03-20,Price,3
makeup,2023-03-20,Packaging,4
makeup,2023-03-20,Quality,22
makeup,2023-03-20,Availability,1
makeup,2023-03-20,Sustainability,29
makeup,2023-03-20,Compatibility,29
makeup,2023-03-27,Price,2
makeup,2023-03-27,Packaging,8
makeup,2023-03-27,Quality,14
makeup,2023-03-27,Availability,1
makeup,2023-03-27,Sustainability,33
makeup,2023-03-27,Compatibility,43
makeup,2023-04-03,Price,5
makeup,2023-04-03,Packaging,1
makeup,2023-04-03,Quality,27
makeup,2023-04-03,Availability,2
makeup,2023-04-03,Sustainability,26
makeup,2023-04-03,Compatibility,31
makeup,2023-04-10,Price,3
makeup,2023-04-10,Packaging,4
makeup,2023-04-10,Quality,27
makeup,2023-04-10,Availability,2
makeup,2023-04-10,Sustainability,16
makeup,2023-04-10,Compatibility,29
makeup,2023-04-17,Price,1
makeup,2023-04-17,Packaging,1
makeup,2023-04-17,Quality,20
makeup,2023-04-17,Availability,0
makeup,2023-04-17,Sustainability,4
makeup,2023-04-17,Compatibility,28
makeup,2023-04-24,Price,5
makeup,2023-04-24,Packaging,3
makeup,2023-04-24,Quality,19
makeup,2023-04-24,Availability,0
makeup,2023-04-24,Sustainability,11
makeup,2023-04-24,Compatibility,27
makeup,2023-05-01,Price,2
makeup,2023-05-01,Packaging,2
makeup,2023-05-01,Quality,16
makeup,2023-05-01,Availability,1
makeup,2023-05-01,Sustainability,29
makeup,2023-05-01,Compatibility,33
makeup,2023-05-08,Price,2
makeup,2023-05-08,Packaging,1
makeup,2023-05-08,Quality,10
makeup,2023-05-08,Availability,1
makeup,2023-05-08,Sustainability,10
makeup,2023-05-08,Compatibility,60
makeup,2023-05-15,Price,1
makeup,2023-05-15,Packaging,2
makeup,2023-05-15,Quality,12
makeup,2023-05-15,Availability,0
makeup,2023-05-15,Sustainability,7
makeup,2023-05-15,Compatibility,36
makeup,2023-05-22,Price,10
makeup,2023-05-22,Packaging,7
makeup,2023-05-22,Quality,28
makeup,2023-05-22,Availability,1
makeup,2023-05-22,Sustainability,160
makeup,2023-05-22,Compatibility,38
makeup,2023-05-29,Price,9
makeup,2023-05-29,Packaging,16
makeup,2023-05-29,Quality,60
makeup,2023-05-29,Availability,4
makeup,2023-05-29,Sustainability,185
makeup,2023-05-29,Compatibility,55
makeup,2023-06-05,Price,2
makeup,2023-06-05,Packaging,5
makeup,2023-06-05,Quality,34
makeup,2023-06-05,Availability,4
makeup,2023-06-05,Sustainability,57
makeup,2023-06-05,Compatibility,47
makeup,2023-06-12,Price,4
makeup,2023-06-12,Packaging,2
makeup,2023-06-12,Quality,20
makeup,2023-06-12,Availability,1
makeup,2023-06-12,Sustainability,58
makeup,2023-06-12,Compatibility,34
makeup,2023-06-19,Price,4
makeup,2023-06-19,Packaging,9
