pillar,period,term,trend_score,count
makeup,2021-07-01,look absolutely,2849002.849002849,2
makeup,2021-07-01,irritation,2849002.849002849,2
makeup,2021-07-01,make ugly,2849002.849002849,2
makeup,2021-07-01,islam,2849002.849002849,2
makeup,2021-07-01,shirt,2849002.849002849,2
makeup,2021-07-01,wanna,2849002.849002849,2
makeup,2021-07-01,jenner,2849002.849002849,2
makeup,2021-07-01,unnecessary,2849002.849002849,2
makeup,2021-07-01,art,2849002.849002849,2
makeup,2021-07-01,stupid,2849002.849002849,2
makeup,2021-07-01,pakistan,2849002.849002849,2
makeup,2021-07-01,form,2849002.849002849,2
makeup,2021-07-01,amazing,2849002.849002849,2
makeup,2021-07-01,guess,2849002.849002849,2
makeup,2021-07-01,living,2849002.849002849,2
makeup,2021-07-01,leave,2849002.849002849,2
makeup,2021-07-01,harmful,2849002.849002849,2
makeup,2021-07-01,learn,1424501.4245014244,1
makeup,2021-07-01,leaf,1424501.4245014244,1
makeup,2021-07-01,book,1424501.4245014244,1
makeup,2021-07-01,woman look,1424501.4245014244,1
makeup,2021-07-01,know whats,1424501.4245014244,1
makeup,2021-07-01,kinda rude,1424501.4245014244,1
makeup,2021-07-01,walking,1424501.4245014244,1
makeup,2021-07-01,killing,1424501.4245014244,1
makeup,2021-08-01,fake fake,6633499.170812603,4
makeup,2021-08-01,soft,4975124.378109452,3
makeup,2021-08-01,wrinkle,3316749.5854063015,2
makeup,2021-08-01,ton makeup,3316749.5854063015,2
makeup,2021-08-01,dangerous,3316749.5854063015,2
makeup,2021-08-01,spray,3316749.5854063015,2
makeup,2021-08-01,respect,3316749.5854063015,2
makeup,2021-08-01,speechless,3316749.5854063015,2
makeup,2021-08-01,trust girl,3316749.5854063015,2
makeup,2021-08-01,change,3316749.5854063015,2
makeup,2021-08-01,setting spray,3316749.5854063015,2
makeup,2021-08-01,know people,3316749.5854063015,2
makeup,2021-08-01,near,3316749.5854063015,2
makeup,2021-08-01,gust,3316749.5854063015,2
makeup,2021-08-01,actual,3316749.5854063015,2
makeup,2021-08-01,outside,1658374.7927031508,1
makeup,2021-08-01,spider,1658374.7927031508,1
makeup,2021-08-01,mental,1658374.7927031508,1
makeup,2021-08-01,accept,1658374.7927031508,1
makeup,2021-08-01,showed,1658374.7927031508,1
makeup,2021-08-01,say dont,1658374.7927031508,1
makeup,2021-08-01,unsanitary,1658374.7927031508,1
makeup,2021-08-01,personality,1658374.7927031508,1
makeup,2021-08-01,think fake,1658374.7927031508,1
makeup,2021-08-01,company,1658374.7927031508,1
makeup,2021-08-01,slap,1658374.7927031508,1
makeup,2021-08-01,shouting,1658374.7927031508,1
makeup,2021-08-01,routine,1658374.7927031508,1
makeup,2021-08-01,model,1658374.7927031508,1
makeup,2021-08-01,pretty good,1658374.7927031508,1
makeup,2021-09-01,seeing,4424778.761061947,3
makeup,2021-09-01,trend,4424778.761061947,3
makeup,2021-09-01,cruelty free,2949852.5073746312,2
makeup,2021-09-01,test animal,2949852.5073746312,2
makeup,2021-09-01,free,2949852.5073746312,2
makeup,2021-09-01,buy,2949852.5073746312,2
makeup,2021-09-01,kajal,2949852.5073746312,2
makeup,2021-09-01,isnt,2949852.5073746312,2
makeup,2021-09-01,people love,2949852.5073746312,2
makeup,2021-09-01,cruelty,2949852.5073746312,2
makeup,2021-09-01,ridiculous,2949852.5073746312,2
makeup,2021-09-01,makeup want,2949852.5073746312,2
makeup,2021-09-01,born,2949852.5073746312,2
makeup,2021-09-01,loved,2949852.5073746312,2
makeup,2021-09-01,education,2949852.5073746312,2
makeup,2021-09-01,technique,2949852.5073746312,2
makeup,2021-09-01,kim,2949852.5073746312,2
makeup,2021-09-01,wtf,2949852.5073746312,2
makeup,2021-09-01,telling,2949852.5073746312,2
makeup,2021-09-01,ate,1474926.2536873156,1
makeup,2021-09-01,bullshit,1474926.2536873156,1
makeup,2021-09-01,makeup literally,1474926.2536873156,1
makeup,2021-09-01,hate trend,1474926.2536873156,1
makeup,2021-09-01,dusky,1474926.2536873156,1
makeup,2021-09-01,chill,1474926.2536873156,1
makeup,2021-09-01,angry,1474926.2536873156,1
makeup,2021-09-01,supporter,1474926.2536873156,1
makeup,2021-09-01,thats stupid,1474926.2536873156,1
makeup,2021-09-01,chin,1474926.2536873156,1
makeup,2021-09-01,ugly born,1474926.2536873156,1
makeup,2021-10-01,watermelon,8250825.082508249,5
makeup,2021-10-01,help,4950495.049504951,3
makeup,2021-10-01,waste makeup,4950495.049504951,3
makeup,2021-10-01,expensive,3300330.0330033,2
makeup,2021-10-01,plastic,3300330.0330033,2
makeup,2021-10-01,fat,3300330.0330033,2
makeup,2021-10-01,fruit,3300330.0330033,2
makeup,2021-10-01,haha,3300330.0330033,2
makeup,2021-10-01,stuff,3300330.0330033,2
makeup,2021-10-01,idea,3300330.0330033,2
makeup,2021-10-01,school,3300330.0330033,2
makeup,2021-10-01,stop making,1650165.01650165,1
makeup,2021-10-01,people saying,1650165.01650165,1
makeup,2021-10-01,place,1650165.01650165,1
makeup,2021-10-01,pretty ugly,1650165.01650165,1
makeup,2021-10-01,woman makeup,1650165.01650165,1
makeup,2021-10-01,base,1650165.01650165,1
makeup,2021-10-01,witchcraft,1650165.01650165,1
makeup,2021-10-01,youre right,1650165.01650165,1
makeup,2021-10-01,offence,1650165.01650165,1
makeup,2021-10-01,severe,1650165.01650165,1
makeup,2021-10-01,eat,1650165.01650165,1
makeup,2021-10-01,section,1650165.01650165,1
makeup,2021-10-01,special,1650165.01650165,1
makeup,2021-10-01,set,1650165.01650165,1
makeup,2021-10-01,skin beautiful,1650165.01650165,1
makeup,2021-10-01,plz,1650165.01650165,1
makeup,2021-10-01,mean wrong,1650165.01650165,1
makeup,2021-10-01,protect,1650165.01650165,1
makeup,2021-10-01,makeup woman,1650165.01650165,1
makeup,2021-11-01,layer,5660377.358490565,3
makeup,2021-11-01,dont wear,3773584.9056603773,2
makeup,2021-11-01,edit,3773584.9056603773,2
makeup,2021-11-01,like ghost,3773584.9056603773,2
makeup,2021-11-01,bit,3773584.9056603773,2
makeup,2021-11-01,jerk,3773584.9056603773,2
makeup,2021-11-01,fear,3773584.9056603773,2
makeup,2021-11-01,biggest,3773584.9056603773,2
makeup,2021-11-01,short,3773584.9056603773,2
makeup,2021-11-01,music,3773584.9056603773,2
makeup,2021-11-01,doesnt mean,1886792.4528301887,1
makeup,2021-11-01,danger,1886792.4528301887,1
makeup,2021-11-01,changing,1886792.4528301887,1
makeup,2021-11-01,dont care,1886792.4528301887,1
makeup,2021-11-01,dont fuck,1886792.4528301887,1
makeup,2021-11-01,caused,1886792.4528301887,1
makeup,2021-11-01,elses,1886792.4528301887,1
makeup,2021-11-01,doubt,1886792.4528301887,1
makeup,2021-11-01,dont think,1886792.4528301887,1
makeup,2021-11-01,gloss,1886792.4528301887,1
makeup,2021-11-01,glue,1886792.4528301887,1
makeup,2021-11-01,girl stop,1886792.4528301887,1
makeup,2021-11-01,cake,1886792.4528301887,1
makeup,2021-11-01,excuse,1886792.4528301887,1
makeup,2021-11-01,face lol,1886792.4528301887,1
makeup,2021-11-01,feminist,1886792.4528301887,1
makeup,2021-11-01,felt,1886792.4528301887,1
makeup,2021-11-01,difficult,1886792.4528301887,1
makeup,2021-11-01,dead,1886792.4528301887,1
makeup,2021-11-01,confused,1886792.4528301887,1
makeup,2021-12-01,waste money,6289308.176100628,3
makeup,2021-12-01,like girl,6289308.176100628,3
makeup,2021-12-01,forced,4192872.1174004194,2
makeup,2021-12-01,makeup good,4192872.1174004194,2
makeup,2021-12-01,blind,4192872.1174004194,2
makeup,2021-12-01,thing dont,4192872.1174004194,2
makeup,2021-12-01,really said,2096436.0587002097,1
makeup,2021-12-01,page,2096436.0587002097,1
makeup,2021-12-01,choice,2096436.0587002097,1
makeup,2021-12-01,choke,2096436.0587002097,1
makeup,2021-12-01,darker,2096436.0587002097,1
makeup,2021-12-01,tool,2096436.0587002097,1
makeup,2021-12-01,shit makeup,2096436.0587002097,1
makeup,2021-12-01,dear,2096436.0587002097,1
makeup,2021-12-01,different people,2096436.0587002097,1
makeup,2021-12-01,manly,2096436.0587002097,1
makeup,2021-12-01,dis,2096436.0587002097,1
makeup,2021-12-01,really stupid,2096436.0587002097,1
makeup,2021-12-01,dont come,2096436.0587002097,1
makeup,2021-12-01,need learn,2096436.0587002097,1
makeup,2021-12-01,chat,2096436.0587002097,1
makeup,2021-12-01,dont judge,2096436.0587002097,1
makeup,2021-12-01,transform,2096436.0587002097,1
makeup,2021-12-01,snap,2096436.0587002097,1
makeup,2021-12-01,surgery,2096436.0587002097,1
makeup,2021-12-01,new,2096436.0587002097,1
makeup,2021-12-01,cut,2096436.0587002097,1
makeup,2021-12-01,random,2096436.0587002097,1
makeup,2021-12-01,dont waste,2096436.0587002097,1
makeup,2021-12-01,coz,2096436.0587002097,1
makeup,2022-01-01,shake,8350730.688935281,4
makeup,2022-01-01,yes,6263048.016701461,3
makeup,2022-01-01,natural makeup,6263048.016701461,3
makeup,2022-01-01,beauty,6263048.016701461,3
makeup,2022-01-01,fabulous,4175365.3444676404,2
makeup,2022-01-01,wtf,4175365.3444676404,2
makeup,2022-01-01,love video,4175365.3444676404,2
makeup,2022-01-01,morning,4175365.3444676404,2
makeup,2022-01-01,makeup face,4175365.3444676404,2
makeup,2022-01-01,cute,4175365.3444676404,2
makeup,2022-01-01,difference,4175365.3444676404,2
makeup,2022-01-01,day,4175365.3444676404,2
makeup,2022-01-01,makeup literally,4175365.3444676404,2
makeup,2022-01-01,bff,4175365.3444676404,2
makeup,2022-01-01,away,4175365.3444676404,2
makeup,2022-01-01,rare,4175365.3444676404,2
makeup,2022-01-01,shadow,4175365.3444676404,2
makeup,2022-01-01,telling,4175365.3444676404,2
makeup,2022-01-01,rare beauty,4175365.3444676404,2
makeup,2022-01-01,insane,2087682.6722338202,1
makeup,2022-01-01,internet,2087682.6722338202,1
makeup,2022-01-01,instead,2087682.6722338202,1
makeup,2022-01-01,feel like,2087682.6722338202,1
makeup,2022-01-01,favorite,2087682.6722338202,1
makeup,2022-01-01,fake lash,2087682.6722338202,1
makeup,2022-01-01,wtf wrong,2087682.6722338202,1
makeup,2022-01-01,end,2087682.6722338202,1
makeup,2022-01-01,yellow,2087682.6722338202,1
makeup,2022-01-01,forget,2087682.6722338202,1
makeup,2022-01-01,forgot,2087682.6722338202,1
makeup,2022-02-01,animal,8988764.04494382,4
makeup,2022-02-01,tone,4494382.02247191,2
makeup,2022-02-01,abuse,4494382.02247191,2
makeup,2022-02-01,eye makeup,4494382.02247191,2
makeup,2022-02-01,lighter,4494382.02247191,2
makeup,2022-02-01,mad,4494382.02247191,2
makeup,2022-02-01,make eye,4494382.02247191,2
makeup,2022-02-01,people hate,4494382.02247191,2
makeup,2022-02-01,makeup people,4494382.02247191,2
makeup,2022-02-01,mac,4494382.02247191,2
makeup,2022-02-01,makeup way,2247191.011235955,1
makeup,2022-02-01,makeup saying,2247191.011235955,1
makeup,2022-02-01,beautiful makeup,2247191.011235955,1
makeup,2022-02-01,makeup looking,2247191.011235955,1
makeup,2022-02-01,make skin,2247191.011235955,1
makeup,2022-02-01,make makeup,2247191.011235955,1
makeup,2022-02-01,mean make,2247191.011235955,1
makeup,2022-02-01,smaller,2247191.011235955,1
makeup,2022-02-01,ugly people,2247191.011235955,1
makeup,2022-02-01,makeup beautiful,2247191.011235955,1
makeup,2022-02-01,make dont,2247191.011235955,1
makeup,2022-02-01,magnetic,2247191.011235955,1
makeup,2022-02-01,looking like,2247191.011235955,1
makeup,2022-02-01,like shit,2247191.011235955,1
makeup,2022-02-01,like putting,2247191.011235955,1
makeup,2022-02-01,like look,2247191.011235955,1
makeup,2022-02-01,allowed,2247191.011235955,1
makeup,2022-02-01,like bad,2247191.011235955,1
makeup,2022-02-01,tested,2247191.011235955,1
makeup,2022-02-01,view,2247191.011235955,1
makeup,2022-03-01,worst,10657193.605683837,6
makeup,2022-03-01,hooded,10657193.605683837,6
makeup,2022-03-01,eyelash,7104795.737122557,4
makeup,2022-03-01,hooded eye,5328596.802841919,3
makeup,2022-03-01,bride,5328596.802841919,3
makeup,2022-03-01,skin tone,5328596.802841919,3
makeup,2022-03-01,universe,5328596.802841919,3
makeup,2022-03-01,miss,5328596.802841919,3
makeup,2022-03-01,talent,3552397.8685612786,2
makeup,2022-03-01,dress,3552397.8685612786,2
makeup,2022-03-01,india,3552397.8685612786,2
makeup,2022-03-01,proud,3552397.8685612786,2
makeup,2022-03-01,picture,3552397.8685612786,2
makeup,2022-03-01,pakistan,3552397.8685612786,2
makeup,2022-03-01,really hate,3552397.8685612786,2
makeup,2022-03-01,apply makeup,3552397.8685612786,2
makeup,2022-03-01,appreciate,3552397.8685612786,2
makeup,2022-03-01,gorgeous,3552397.8685612786,2
makeup,2022-03-01,prefer,3552397.8685612786,2
makeup,2022-03-01,house,3552397.8685612786,2
makeup,2022-03-01,natural look,3552397.8685612786,2
makeup,2022-03-01,nail,1776198.9342806393,1
makeup,2022-03-01,trust issue,1776198.9342806393,1
makeup,2022-03-01,girl beautiful,1776198.9342806393,1
makeup,2022-03-01,witch,1776198.9342806393,1
makeup,2022-03-01,match,1776198.9342806393,1
makeup,2022-03-01,war,1776198.9342806393,1
makeup,2022-03-01,meant,1776198.9342806393,1
makeup,2022-03-01,step,1776198.9342806393,1
makeup,2022-03-01,naturally,1776198.9342806393,1
makeup,2022-04-01,slap,4550625.7110352665,4
makeup,2022-04-01,cause,4550625.7110352665,4
makeup,2022-04-01,confident,3412969.2832764504,3
makeup,2022-04-01,sorry,3412969.2832764504,3
makeup,2022-04-01,makeup woman,3412969.2832764504,3
makeup,2022-04-01,african,2275312.8555176333,2
makeup,2022-04-01,hate men,2275312.8555176333,2
makeup,2022-04-01,inspired,2275312.8555176333,2
makeup,2022-04-01,little,2275312.8555176333,2
makeup,2022-04-01,makeup product,2275312.8555176333,2
makeup,2022-04-01,disgusting,2275312.8555176333,2
makeup,2022-04-01,beast,2275312.8555176333,2
makeup,2022-04-01,feminine,2275312.8555176333,2
makeup,2022-04-01,makeup tutorial,2275312.8555176333,2
makeup,2022-04-01,white person,2275312.8555176333,2
makeup,2022-04-01,tutorial,2275312.8555176333,2
makeup,2022-04-01,want,2275312.8555176333,2
makeup,2022-04-01,massage,2275312.8555176333,2
makeup,2022-04-01,told,2275312.8555176333,2
makeup,2022-04-01,fool,2275312.8555176333,2
makeup,2022-04-01,got,2275312.8555176333,2
makeup,2022-04-01,yall,2275312.8555176333,2
makeup,2022-04-01,hard,2275312.8555176333,2
makeup,2022-04-01,way makeup,2275312.8555176333,2
makeup,2022-04-01,perfect,2275312.8555176333,2
makeup,2022-04-01,original,2275312.8555176333,2
makeup,2022-04-01,wig,2275312.8555176333,2
makeup,2022-04-01,minute,2275312.8555176333,2
makeup,2022-04-01,self,2275312.8555176333,2
makeup,2022-04-01,said,1137656.4277588166,1
makeup,2022-05-01,respect,6726457.399103139,3
makeup,2022-05-01,bronzer,6726457.399103139,3
makeup,2022-05-01,trend,4484304.932735425,2
makeup,2022-05-01,cheap,4484304.932735425,2
makeup,2022-05-01,freaking,4484304.932735425,2
makeup,2022-05-01,starting,4484304.932735425,2
makeup,2022-05-01,year,4484304.932735425,2
makeup,2022-05-01,really bad,2242152.4663677127,1
makeup,2022-05-01,scrunch,2242152.4663677127,1
makeup,2022-05-01,normalize,2242152.4663677127,1
makeup,2022-05-01,omg,2242152.4663677127,1
makeup,2022-05-01,itna,2242152.4663677127,1
makeup,2022-05-01,watch,2242152.4663677127,1
makeup,2022-05-01,insulting,2242152.4663677127,1
makeup,2022-05-01,camera,2242152.4663677127,1
makeup,2022-05-01,leg,2242152.4663677127,1
makeup,2022-05-01,game,2242152.4663677127,1
makeup,2022-05-01,letting,2242152.4663677127,1
makeup,2022-05-01,shes beautiful,2242152.4663677127,1
makeup,2022-05-01,ignoring,2242152.4663677127,1
makeup,2022-05-01,mouth,2242152.4663677127,1
makeup,2022-05-01,idiot,2242152.4663677127,1
makeup,2022-05-01,video dont,2242152.4663677127,1
makeup,2022-05-01,hold,2242152.4663677127,1
makeup,2022-05-01,teacher,2242152.4663677127,1
makeup,2022-05-01,hell,2242152.4663677127,1
makeup,2022-05-01,star,2242152.4663677127,1
makeup,2022-05-01,people care,2242152.4663677127,1
makeup,2022-05-01,harmful,2242152.4663677127,1
makeup,2022-05-01,video girl,2242152.4663677127,1
makeup,2022-06-01,toxic,12048192.771084337,4
makeup,2022-06-01,good makeup,6024096.385542168,2
makeup,2022-06-01,makeup good,6024096.385542168,2
makeup,2022-06-01,perfectly,6024096.385542168,2
makeup,2022-06-01,transform,3012048.192771084,1
makeup,2022-06-01,cruelty,3012048.192771084,1
makeup,2022-06-01,neck,3012048.192771084,1
makeup,2022-06-01,cruelty free,3012048.192771084,1
makeup,2022-06-01,dead,3012048.192771084,1
makeup,2022-06-01,toxic masculinity,3012048.192771084,1
makeup,2022-06-01,description,3012048.192771084,1
makeup,2022-06-01,pretty sure,3012048.192771084,1
makeup,2022-06-01,unflattering,3012048.192771084,1
makeup,2022-06-01,waiting,3012048.192771084,1
makeup,2022-06-01,despite,3012048.192771084,1
makeup,2022-06-01,reminds,3012048.192771084,1
makeup,2022-06-01,make mad,3012048.192771084,1
makeup,2022-06-01,discrimination,3012048.192771084,1
makeup,2022-06-01,hate woman,3012048.192771084,1
makeup,2022-06-01,mam,3012048.192771084,1
makeup,2022-06-01,dont listen,3012048.192771084,1
makeup,2022-06-01,abusive,3012048.192771084,1
makeup,2022-06-01,make dont,3012048.192771084,1
makeup,2022-06-01,cmon,3012048.192771084,1
makeup,2022-06-01,chin,3012048.192771084,1
makeup,2022-06-01,end result,3012048.192771084,1
makeup,2022-06-01,cream,3012048.192771084,1
makeup,2022-06-01,changed,3012048.192771084,1
makeup,2022-06-01,mistake,3012048.192771084,1
makeup,2022-06-01,eyesight,3012048.192771084,1
makeup,2022-07-01,scary,5524861.878453038,3
makeup,2022-07-01,surgery,3683241.252302026,2
makeup,2022-07-01,bad makeup,3683241.252302026,2
makeup,2022-07-01,hair makeup,3683241.252302026,2
makeup,2022-07-01,kind,3683241.252302026,2
makeup,2022-07-01,look terrible,3683241.252302026,2
makeup,2022-07-01,blue,3683241.252302026,2
makeup,2022-07-01,nude,3683241.252302026,2
makeup,2022-07-01,water,3683241.252302026,2
makeup,2022-07-01,ppl,3683241.252302026,2
makeup,2022-07-01,corpse,3683241.252302026,2
makeup,2022-07-01,saying look,3683241.252302026,2
makeup,2022-07-01,native,3683241.252302026,2
makeup,2022-07-01,thought,3683241.252302026,2
makeup,2022-07-01,lip liner,3683241.252302026,2
makeup,2022-07-01,dont let,3683241.252302026,2
makeup,2022-07-01,whats,3683241.252302026,2
makeup,2022-07-01,extreme,3683241.252302026,2
makeup,2022-07-01,gray,3683241.252302026,2
makeup,2022-07-01,alive,3683241.252302026,2
makeup,2022-07-01,beginning,3683241.252302026,2
makeup,2022-07-01,lying,3683241.252302026,2
makeup,2022-07-01,korean,1841620.626151013,1
makeup,2022-07-01,stick,1841620.626151013,1
makeup,2022-07-01,korea,1841620.626151013,1
makeup,2022-07-01,panic,1841620.626151013,1
makeup,2022-07-01,sephora,1841620.626151013,1
makeup,2022-07-01,know people,1841620.626151013,1
makeup,2022-07-01,knew,1841620.626151013,1
makeup,2022-07-01,kar,1841620.626151013,1
makeup,2022-08-01,animal,8946322.067594433,9
makeup,2022-08-01,stop using,4970178.926441352,5
makeup,2022-08-01,place,3976143.141153081,4
makeup,2022-08-01,hai,3976143.141153081,4
makeup,2022-08-01,lot makeup,2982107.3558648108,3
makeup,2022-08-01,insecurity,2982107.3558648108,3
makeup,2022-08-01,culture,2982107.3558648108,3
makeup,2022-08-01,tested,2982107.3558648108,3
makeup,2022-08-01,photo,2982107.3558648108,3
makeup,2022-08-01,applying,2982107.3558648108,3
makeup,2022-08-01,change,2982107.3558648108,3
makeup,2022-08-01,took,2982107.3558648108,3
makeup,2022-08-01,like make,1988071.5705765404,2
makeup,2022-08-01,light skin,1988071.5705765404,2
makeup,2022-08-01,look hate,1988071.5705765404,2
makeup,2022-08-01,brow lash,1988071.5705765404,2
makeup,2022-08-01,drag,1988071.5705765404,2
makeup,2022-08-01,worst makeup,1988071.5705765404,2
makeup,2022-08-01,dont waste,1988071.5705765404,2
makeup,2022-08-01,gud,1988071.5705765404,2
makeup,2022-08-01,makeup people,1988071.5705765404,2
makeup,2022-08-01,washing,1988071.5705765404,2
makeup,2022-08-01,makeup skin,1988071.5705765404,2
makeup,2022-08-01,actual,1988071.5705765404,2
